MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,US_BoxOfficeUSD,Global_BoxOfficeUSD,Opening_Day_SalesUSD,One_Week_SalesUSD,IMDbRating,RottenTomatoesScore,NumVotesIMDb,NumVotesRT,Director,LeadActor
675,Pretty administration,Comedy,1965,25-05-1965,Canada,7874426.09,12344758.26,22922334.2,1305824.38,5756722.1,9.2,89,760,188,Kevin Green,Anna Vasquez
676,Degree visit note exactly,Thriller,1963,22-06-1963,USA,18686902.71,35488149.86,64673051.1,10473896.49,14618891.31,5.7,67,235,279,Lisa Atkins,Miss Jennifer Parsons
677,Difference improve body,Horror,2010,21-01-2010,USA,448945.36,865152.64,1378461.63,243082.85,353223.04,7,63,27807,375,Thomas Peterson,Joseph Gonzalez
678,Everyone art,Romance,1969,18-07-1969,USA,12093534.24,11844940.62,17147388.74,2160006.4,5317734.42,6.2,54,1916,342,Amanda Cantrell,Logan Martin
679,Real outside again,Comedy,1996,11-11-1996,USA,27824003.43,59947618.14,128935506.3,6522218.85,25614529.75,8,92,1118,50,Jacqueline Briggs,Shawn Washington
680,Happen enough,Horror,2022,26-10-2022,USA,5477206.19,3050954.61,5477206.19,755918.34,1801224,6.2,61,2172,603,Roberto Underwood,Brooke Stanley
681,Activity fish above,Comedy,1964,29-12-1964,USA,8260531.33,11203984.52,20491133.14,1373002.98,5603145.95,7.6,86,140,235,Brandon Fuller,Samantha Vargas
682,Challenge important,Drama,2022,12-03-2022,USA,889448.96,2222627.02,3322091.04,610212.45,1225870.81,10,100,4648,1274,Denise Horne,Brian Gentry
683,Coach lay,Horror,2023,30-01-2023,USA,35836910.56,44903754.48,83905640.42,4958703.07,23636017.54,5.1,25,8212,50,Patricia Munoz,Richard Davis
684,Station investment,Thriller,1957,03-05-1957,USA,318926.03,846868.29,1296381.86,175729.75,499103.23,6.6,66,5418,50,Matthew Beck,Brittany James
685,Imagine brother,Horror,2025,19-12-2025,Canada,2213020.44,4739857.52,9538858.04,929084.47,2674914.15,7.6,91,4032,190,Jeffrey Myers MD,Adam Montes
686,Value enough,Action,2021,28-11-2021,USA,9202342.38,14713323.61,22749199.36,2639941.63,7066853,5.5,64,2687,987,Gary Simmons,Mark Jones
687,Race professional,Drama,1991,18-10-1991,USA,22811046.93,48639687.13,71711102.24,8842125.57,23902632.42,5.1,40,922,50,Melissa Hernandez,Kristina Krause
688,Rate now up,Comedy,1977,15-06-1977,USA,9043566.86,21651386.08,31984174.09,5917614.77,9197406.54,6.8,59,498,172,Mrs. Hannah Campbell DDS,Jimmy Miller
689,Gun magazine,Comedy,2003,20-02-2003,USA,3240672.99,2703594.62,3919847.25,735043.1,1290577.91,3.6,31,709,88,Donna Hall,Lauren Horton
690,Institution,Comedy,1993,02-02-1993,USA,377549.11,262742.49,649692.4,74429.13,150472.09,6.1,60,2576,8332,Thomas Peterson,Sharon Rodriguez
691,Fish feel,Comedy,1953,17-10-1953,Germany,2376077.04,2302995.6,4316421.73,415373.07,1217470.26,5.5,45,1753,8203,Nathan Bolton,Dustin Jackson
692,Hope guy science,Horror,2002,25-12-2002,USA,1799190.75,3556736.33,5138208.27,942811.19,1616433.8,6.6,54,113,4156,Donna Hall,Jamie Cunningham
693,Several share season,Romance,2012,15-07-2012,France,12401016.69,29659029.15,42523529.69,6030622.51,15999879.3,6.6,84,2721,2894,Diana Davis,Stephanie Stokes
694,Difficult beautiful table,Horror,2011,02-04-2011,USA,21231345.01,57172413.69,89508335.03,6458985.72,32289247.36,7.8,97,2118,441,Robin Hooper,Sheila Dunn
695,Lay anyone,Action,1955,07-02-1955,USA,534423.56,1581884.61,2348320.06,461405.98,908378.1,8.6,97,5352,3991,Brenda Smith,Christopher Patterson
696,Perform player argue,Action,2009,22-08-2009,Germany,2427941.04,2059419.12,3673648.65,563714.96,936165.6,6.2,53,2419,768,Jessica Singh,Mckenzie Perez
697,Group can security line,Comedy,1993,21-07-1993,USA,4770312.2,6230860.7,13991065.72,836115.39,3298532.83,4.4,43,7965,1079,Nicholas Murphy,Ashley Juarez
698,Since close power whatever,Thriller,1988,09-09-1988,Australia,1413093.72,3644437.72,6226523.45,681873.22,2151511.47,5.9,55,626,101,Joseph Willis,Ashley Gilmore
699,Sign only such,Romance,1994,20-01-1994,India,220273.53,209258.77,394203.32,56713.87,124157.4,7.2,71,25737,91,Brooke Morales,Jamie Chavez
700,Tax former,Action,2022,27-07-2022,UK,5247430.46,2775328.02,6212077.22,590716.95,1319582.01,7.2,65,3900,68,Crystal Harris,Samantha Vargas
701,According something become,Sci-Fi,2005,18-07-2005,USA,1489279.96,2866479.62,5024209.37,519648.19,1311368.33,4.5,53,1086,250,Janice Taylor,Heather Williams
702,Certain partner trial,Action,1956,12-03-1956,USA,21698890.48,54130594.83,80838631.49,12491628.97,29888713.24,8.9,100,1213,582,Christian Hernandez,Daniel Thompson
703,Space contain,Drama,2007,18-02-2007,USA,3236706.12,1583117.35,3336772.16,441991.7,866459.22,4.5,48,295,135,Jerry Owens,Mark Morris
704,These democratic,Drama,1982,02-06-1982,USA,5373621.2,4453478.35,6837553.75,896931.35,1991404.7,7.5,65,17217,2080,Vanessa Fox,David Hart
705,Live really form,Comedy,1984,11-10-1984,USA,27773565.87,18520870.6,31550287.69,3115742.79,8146704.78,5.6,48,7638,449,Jason Jones,Lorraine White DDS
706,Town every remember,Thriller,1984,12-06-1984,Australia,1210383.46,588625.77,1210383.46,171074.93,265807.8,7,60,3000,244,Jeremy Ray,John Perry
707,Candidate,Comedy,2019,06-04-2019,USA,788074.06,2124863.39,3521223.37,222236.03,1215772.81,8.2,82,12757,548,Julie Maxwell,Danny Kline
708,Learn community,Thriller,1975,18-08-1975,Canada,641080.74,1611731.31,2570334.28,244007.33,652004.8,4.9,54,20732,161,David Morris,Leonard Contreras
709,Threat range,Action,1990,22-04-1990,Germany,5051300.3,6786158.24,10092420.34,863483.59,2907234.32,9.1,97,17301,834,Ryan Tate,David Castillo
710,Care knowledge,Action,2012,19-03-2012,India,486208.91,762517.7,1769611.28,181493.58,341105.67,7.5,77,83530,3262,Daniel Brown,Nathan Nelson
711,How both,Comedy,1982,10-04-1982,USA,589653.84,1135729.2,2415974.97,298529.06,484871.52,5.3,35,4162,352,Michael Chung,Cindy Barnes
712,Chair interest education,Horror,1983,16-11-1983,USA,2179651.8,1247959.9,3114346.6,177630.07,722330.78,5.7,61,3358,1343,Seth Whitehead,David Martin
713,Professional job security,Drama,2011,22-02-2011,USA,3093752.07,4883197.61,8374253.64,855606.14,2293255.23,8.8,87,3524,50,Sophia Gomez,Lynn Pierce
714,Pm wind,Drama,2004,20-03-2004,USA,508741.06,458674.37,936531.66,68630.2,226459.15,7.9,87,274,50,Chad Peters MD,Kathy Marshall
715,Growth,Drama,1963,26-09-1963,USA,1123099.16,1854080.35,3301746.42,438651.47,905486.06,6.7,87,712,2833,David Hall,Lawrence Thomas
716,Environmental million,Comedy,2024,31-07-2024,USA,4055244.2,2731536.26,4055244.2,457680.85,1602473.69,6.6,55,100,4836,James Cross,Dennis Perry
717,Tax left,Drama,2020,14-11-2020,USA,4544200.42,2241306.38,4544200.42,299103.89,1085766.66,7.1,73,4834,82,Robin Hooper,Stephanie Stokes
718,Event else,Horror,2011,08-05-2011,India,3163436.07,5546970.18,9634978.33,589800.09,2616757.88,4.6,43,1794,828,Thomas Peterson,Teresa Santos PhD
719,Nice piece near,Action,2016,24-06-2016,USA,7159658,5782619.17,13228873.57,841293.81,3462271.23,6.9,66,100,398,Andrew Chambers,Deanna Johnson
720,Record road fine,Drama,1987,24-02-1987,USA,3607676.99,2203333.76,4240719.29,418221.21,1158339.25,6.8,71,3438,1267,Karen Robinson,Samantha Vargas
721,Country firm student air,Thriller,2000,23-07-2000,USA,2909398.19,2580940.12,5990947.94,475619.35,1295622.2,8.4,68,18487,158,Adam Brown,John Jones
722,Concern citizen economy,Action,2004,06-02-2004,USA,4597759.73,2841751.52,4597759.73,808392.46,1295255.63,4.6,47,424,1378,Rachel Hayes,Lynn Pierce
723,Store send maybe,Horror,1995,02-03-1995,USA,898343.76,1832506.97,4133263.85,290969.16,1092339.73,2.8,19,2438,543,Ashley Medina,Ashley French
724,Without to,Action,2013,15-04-2013,USA,20134544.42,40983611.83,74025322.49,9383132.92,21923035.57,7.5,86,5469,244,James Miller,Trevor Lee
725,May question father,Comedy,2009,27-11-2009,USA,19383530.93,10152319.01,19383530.93,1499713.22,4164666.66,5.8,42,923,275,Christopher Roach,Mark Smith
726,Gas account memory,Drama,2018,20-10-2018,USA,1167257.16,2384112.84,5240112.1,314132.71,971174.18,6.2,58,843,495,Robert Hendricks,Sarah Nelson
727,Energy next,Horror,2008,02-10-2008,USA,100000,123881.95,246369.4,30055.03,73953.14,7.9,66,857,50,Judy Walker,Nicole Morales
728,Increase move seat,Drama,1991,02-07-1991,USA,170605.6,339759.68,592362.04,80627.03,201204.56,4.7,60,57764,507,David Charles,Douglas Bullock
729,Without to,Thriller,1987,13-05-1987,USA,2522008.92,4850434.11,7784481.08,756674.86,2676604.4,6.2,78,17666,317,Thomas Peterson,Robin Dawson
730,Shoulder project see,Sci-Fi,2018,31-08-2018,USA,5806901.54,6055433.76,12609818.54,1672790.84,2535936.26,6.3,57,3213,444,Jeffrey Myers MD,Jeffrey Smith
731,Lead option,Comedy,2006,27-03-2006,USA,576171.4,400513.46,576171.4,115558.82,162482.35,7.3,60,4377,50,Alyssa Adams,Darren Jones
732,Response information,Action,2012,25-05-2012,USA,100000,114358.72,194777.29,31786.25,49080.58,6.5,70,9400,1520,Elizabeth Lane,Adam Williams
733,Spend government,Romance,2001,13-03-2001,USA,9166980.51,17935560.84,39250741.18,3272350.64,8255172.43,8.2,81,26505,74,Jennifer Henry,Holly Jones
734,Chance skin tell,Drama,2013,20-04-2013,China,1044016.97,568334.44,1044016.97,100256.2,286997.18,5.9,50,5517,50,Nathan Bolton,Sandra Brown
735,Drug wish,Action,2018,17-10-2018,USA,12147809.47,12937916.22,23622331.58,2527090.67,6379310.47,6,55,654,388,Benjamin Hudson,Sharon Brady
736,Type Congress,Drama,1997,07-04-1997,USA,271015.36,344786.68,692450.91,59636.8,162549.61,7.2,70,2966,50,Karen Robinson,Brian Rodriguez
737,They to,Romance,2002,09-07-2002,India,3906032.24,5053687.5,7307379.86,1040106.25,2865514.36,5.8,45,4438,441,Vanessa Fox,Jeffrey Jenkins
738,Parent determine part,Thriller,2025,11-03-2025,USA,1372980.38,3068900.84,5889411.98,840760.88,1458991.47,8.1,91,1359,726,Paul Rogers,John Jones
739,Another already draw,Action,2012,21-12-2012,India,536191.25,289718.63,566535.38,80722.28,148241.11,7.6,64,3952,50,Jacqueline Briggs,Laura Wilson
740,Any,Comedy,1987,12-08-1987,USA,942054.86,622166.79,942054.86,163459.81,313065.4,6.9,44,598,644,Mr. Drew Clark Jr.,Joseph Contreras
741,Down yourself grow street,Thriller,2020,01-05-2020,USA,5570898.12,11788574.07,17591846.81,1479281.29,6704668.43,5.9,65,13206,421,Crystal Harris,Ashley Juarez
742,Network head,Drama,1995,13-03-1995,USA,16476322.39,51997926.21,79703601.14,12105544.29,26941576.68,6.2,60,9709,593,Benjamin Hudson,Melissa Cain
743,Community young hit,Drama,2017,31-07-2017,USA,197537.57,175429.3,319355.27,29768.03,97976.72,6.4,53,555,726,Jessica Singh,Nicholas Richards
744,Choose still serve,Action,2000,04-10-2000,USA,2863749.11,8560535.7,13874329.27,1091239.29,4264533.05,5.6,55,100,800,Kim Watkins,Brenda Guerrero
745,Probably behavior,Comedy,2023,07-10-2023,USA,25361657.14,85486670.09,122632429.1,11224767.02,47264326.26,9,92,1377,6399,Tracy Tucker,Tyler Cooper
746,Forget study some,Thriller,2011,26-04-2011,South Korea,2376142.35,4798929.48,10799123.28,902043.38,1952446.86,5.8,63,7254,515,Renee Campbell,Rodney Smith
747,Pressure and,Sci-Fi,1996,12-08-1996,Japan,2686852.52,4100747.12,8289127.56,849409.97,1786753.75,7.3,77,3805,2109,Michael Chung,Tricia Thomas
748,Throw sea find,Horror,2023,30-11-2023,USA,3123270.55,3040180.48,7257791.47,311369.46,1610097.5,5.2,57,6955,976,Ryan Tate,Melissa Mcgee
749,End,Horror,2000,18-03-2000,USA,2815104.76,1866616.1,3952557.6,556963.1,819062.74,6.8,76,1080,195,Jennifer Willis,Scott Anderson
750,Approach behavior discover,Sci-Fi,2000,31-05-2000,USA,596880.26,1802786.87,2939452.61,525672.66,943576.67,6.4,60,30366,226,Melissa Hernandez,Brandon Davidson
751,So staff,Drama,1991,21-08-1991,USA,605444.2,1642428.97,2878272.93,326191.63,734200.96,5.4,70,3320,1355,Jacqueline Briggs,Marc Vasquez
752,So stuff,Horror,2000,14-02-2000,Australia,452081.44,461369.57,966738.85,82357.55,239057.19,7.2,75,19857,49756,Daniel Brown,Patrick Barnett
753,Entire daughter,Drama,1982,27-02-1982,USA,13819060.23,23888068.58,42719854.49,3358739.55,13133061.46,6.9,63,1162,237,Ashley Medina,Teresa Santos PhD
754,Pay hit beyond,Drama,1969,17-06-1969,USA,7790916.87,7178700.06,14971338.19,2006189.81,4215793.03,5.6,62,896,1284,Kayla Young,John Sullivan
755,Firm lot,Action,2019,13-03-2019,Germany,4183631.04,10027320.67,18812914.09,1906067.83,5132812.2,6.1,68,11399,152794,Courtney Reynolds,Brandon Mcguire
756,Beautiful human church,Comedy,2024,19-11-2024,USA,958059.18,2061737.1,3292800.5,483637.27,876223.69,6,73,361,10898,Michelle Collins,Jeffrey Sharp
757,Far investment risk,Action,2021,26-06-2021,USA,1417231.73,3470044.16,6321713.6,670305.24,1438195.34,6.1,58,4119,262,Seth Whitehead,Jason Mercer
758,From Republican maybe you,Thriller,1976,24-06-1976,UK,200594.57,283264.16,653676.03,42639.23,123221.43,8.8,93,6135,11693,Jeremy Ray,Samantha Vargas
759,National small including,Action,2015,03-06-2015,USA,532306.2,808240.34,1575952.7,140325.34,390991.18,5.7,47,4832,893,Julie Maxwell,Stephanie Stokes
760,Study full war,Romance,2020,28-12-2020,Australia,15160479.03,35321017.3,53682995.97,6324872.07,18633328.43,7.6,44,2048,412,Charles Lopez,Becky Kerr
761,So concern feeling rich,Comedy,1964,04-01-1964,USA,4422743.31,4908633.48,10500640.65,830937.64,2831366.13,6.6,59,1712,1302,Benjamin Ray,Ronald Herrera
762,Gun firm,Comedy,1956,20-07-1956,USA,2245405.48,2389017.2,4605075.96,289920.51,1298101.58,6.2,62,160,2930,Faith Franklin,Miss Jennifer Parsons
763,Compare edge,Thriller,2017,30-10-2017,Australia,24825698.45,17069628.6,24825698.45,4326859.65,8177798,7,55,14389,1350,Caitlin Brewer,Becky Dean
764,Deep draw record,Sci-Fi,2009,06-05-2009,USA,2430228.73,2781284.27,4375803.1,282360.58,1485046.65,5.4,62,1379,1839,Chad Peters MD,Mary Wolfe
765,Science Republican floor six,Action,2009,29-10-2009,USA,4061702.97,3844581.75,7953966.4,966240.12,2244835.19,4.7,34,2573,2539,Diana Davis,Johnathan Chen
766,Amount style win,Documentary,1984,08-12-1984,USA,34255610.23,33876231.41,70494638.18,5909633.76,15525173.42,6,58,906,1946,Robert Webster,Teresa Santos PhD
767,Institution present contain sort,Horror,1961,07-05-1961,USA,8390837.34,17355774.8,30968183.56,4117468.18,7088088.45,6.2,56,1605,1032,Renee Campbell,Monica Nelson MD
768,Wish save,Horror,1985,29-03-1985,India,1605812.15,2419146.22,3678291.78,433856.3,1264979.37,7.9,71,2071,4717,Robert Hendricks,Andrew Lyons
769,Free at hold,Romance,2010,30-08-2010,USA,2723115.03,7227520.82,10883046.75,1652579.83,4026286.62,7,93,492,295,Matthew Beck,Alexander Haley
770,Film word if meeting,Comedy,1974,10-04-1974,South Korea,864249,2013854.26,3656301.35,454498.43,1018967.21,7.6,77,10859,103,Donna Hall,Joseph Contreras
771,His fly wear,Action,2007,09-05-2007,USA,5491377.08,3234914.39,5491377.08,600991.31,1456601.61,5.7,59,1520,739,Bryan Murray,Shawna Bryant
772,Issue me fly,Comedy,2008,30-04-2008,USA,1485497.53,2470874.97,3670644.53,502094.58,1263406.58,6.7,82,2551,50,James Cross,John Perry
773,Learn race maintain,Action,1962,01-06-1962,USA,34534807.77,102856648,154651055.4,11969801.2,44287721.74,6.8,51,789,50,James Miller,Samuel Wyatt
774,Family before decide,Comedy,2007,29-03-2007,UK,1928725.37,4648442.48,7883840.57,1380406.67,1907917.43,5.6,69,10293,39361,Troy Cochran,Melissa Cunningham
775,Specific your consumer,Action,2006,30-07-2006,China,2891170.76,7979816.16,12648579.44,986079.56,3327015.62,5.5,62,2216,3747,Renee Campbell,Kimberly Johnson
776,Citizen movie year,Sci-Fi,2013,23-02-2013,USA,1196620.74,2534926.15,4510319.27,317910.19,1237148.69,6.7,85,1852,8220,Jessica Singh,Trevor Lee
777,According assume figure,Drama,1968,13-04-1968,USA,139861.98,167599.46,255661.59,38664.05,87678.97,7.3,56,4522,1774,Brooke Morales,Stephanie Ferrell
778,Term stage central,Thriller,2005,12-01-2005,USA,8692324.9,19077954.18,37048500.66,4854930.48,7981003.08,7.5,64,100,1645,Anthony Henry,Paige Gonzalez
779,Would,Thriller,2021,24-10-2021,USA,10533241.03,23890939.98,39935757.57,4183280.91,12480155.38,8.1,79,3465,94,Chad Peters MD,Jeffrey Smith
780,Why team program,Thriller,2019,17-07-2019,USA,1007883,3237500.96,4754327.58,328896.66,1748158.64,8.3,96,16523,50,Kimberly Barker,Jorge Thompson
781,She bag,Thriller,2017,22-09-2017,USA,15212687.84,6758457.02,15212687.84,1008772.72,4005043.87,7.8,89,516,1508,Kim Watkins,Samantha Sanders
782,Rather glass determine,Horror,2017,04-04-2017,Australia,3795943.09,5806092.99,12326584.23,1162242.52,3239283.99,7.4,76,1872,3202,David Lee,Richard Miller
783,Skill,Thriller,1996,29-06-1996,Japan,48253281.57,55178264.46,133299062.9,9381742.61,31032157.72,7.8,82,2595,1417,Barbara Torres,Dalton Johnson
784,Still thus,Comedy,1987,07-03-1987,UK,548833.64,1419412.02,2029463.26,253794.01,751785.21,6.9,51,3079,197,Karen Barrett,Dalton Johnson
785,Expect heavy smile,Comedy,2002,24-10-2002,USA,2991840.14,4759286.57,11639253.05,479893.02,1971032.57,5.5,33,960,570,Karen Smith,Tami Miranda
786,Look,Drama,1985,21-01-1985,USA,2075161.11,2895681.85,4558914.94,705131.97,1620752.59,6.2,58,3072,5363,Lori Callahan,Melissa Mcgee
787,Opportunity hotel mention,Horror,2022,18-10-2022,Australia,3158350.83,4003492.56,6862044.15,1105450.63,2243117.34,6.8,62,2339,129,David Lee,Mark Smith
788,Someone,Thriller,1950,15-10-1950,USA,4842933.22,7623593.19,12191668.17,1929274.05,3200145.86,6.1,61,2344,703,Christian Hernandez,Robert Reynolds
789,Thing analysis wrong magazine,Documentary,2017,16-04-2017,India,100000,167625.7,247281.26,25207.46,84543.9,6.6,51,282,314,Brian Robinson,Ashley Pena
790,Again since suffer,Drama,1984,03-12-1984,USA,2497134.02,4058914.17,7101247.65,852465.34,2199357.14,8,87,4676,612,Sharon Wilson,Eric Perry
791,Be whose way,Horror,1980,03-08-1980,USA,1890646.51,1438165.02,2055475.59,344416.62,774496.21,7.1,79,413,50,Denise Horne,David Castillo
792,Else off,Action,1994,31-08-1994,USA,15632161.02,15290661.78,36548065.39,3995388.9,7348879.89,4.1,48,1967,1127,Nathan Bolton,Daryl Douglas
793,Operation maintain today,Thriller,1993,26-12-1993,USA,554273.69,925060.11,1402866.29,136595.47,550826.11,6.4,79,1528,5937,Chad Peters MD,Jeffrey Jenkins
794,Bad baby write,Action,2003,20-02-2003,USA,5735045.1,8771122.45,14077954.39,1157683.29,4743507.7,5.5,71,5046,863,Francisco Ford,Melissa Morales
795,Hope,Action,2020,14-11-2020,USA,2133437.19,5122279.89,10310722.96,1073479.46,2798976.65,6.9,73,5868,10864,Jennifer Miller,Cindy Barnes
796,Onto rise,Thriller,1952,29-09-1952,USA,845280.57,1882323.38,3701521.14,316443.9,1101053.6,4.5,54,12753,2137,Darlene Murphy,Nicholas Richards
797,Individual or likely option,Drama,2001,01-06-2001,USA,6295714,9855921.23,18200045.1,2408789.02,5728444.29,3.5,38,3898,94,Christopher Roach,Alexander Haley
798,Thousand baby,Drama,2010,26-11-2010,USA,13068903.22,29841849.49,58174379.91,8919145.23,16531902.09,7.7,92,274,50,Darrell Carlson,Miranda Armstrong
799,Address line arm,Romance,1998,01-08-1998,USA,2519539.17,2417156.89,5167784.67,478517.34,1443057.44,8.2,76,744,659,Hannah Camacho,Douglas Davis
800,Argue operation,Drama,1987,13-06-1987,USA,1634593.15,3011833.03,6601759.09,407763.98,1293205.79,5.4,60,13809,153,William Walker,Nicholas Williamson
801,Under deep situation,Thriller,1996,31-08-1996,USA,2020483.8,2748268.89,6104755.27,443090.04,1373277.14,7.9,58,578,6185,Gary Simmons,William Prince
802,Then tough,Action,1998,21-01-1998,Japan,3262078.07,6087310.26,15185109.6,1731411.93,2540549.43,6.7,70,237,343,Adriana Campbell,Jeffrey Holloway
803,Dream when,Documentary,1985,25-12-1985,USA,198875.14,315687.96,603941.31,42934.6,145386.59,5.3,42,20494,303,Michael Chung,Jeffrey Holloway
804,Reach,Romance,2017,03-04-2017,USA,3640593.19,5666522.42,11918489.51,1452009.4,2269379.32,7.8,77,15480,2672,Lisa Atkins,Amanda Lawson
805,Process several accept,Drama,1970,25-02-1970,UK,3648955.31,7668874.6,15658875.91,1575019.12,4527609.19,6.5,58,6585,50,Sharon Wilson,Robert Walker
806,Whose ten,Drama,1996,15-05-1996,USA,47516790.74,142020281.5,206732091.5,15914081.18,76020790.1,6.4,63,532,454,Kayla Young,Jeffrey Sharp
807,Community imagine,Comedy,2024,04-11-2024,USA,43359706.26,77181118.25,122126174.3,8210786.6,44637648.64,6,67,7264,1100,Colleen Willis,Chad Santiago
808,Maybe of,Drama,2019,09-07-2019,Japan,13287451.45,14572677.83,34457692.72,3581674.26,6667183.32,6.8,83,2631,74,Jennifer Willis,Shawna Bryant
809,Foot doctor under style,Action,1985,15-07-1985,USA,6871092.23,10398359.83,21610143.35,1218549.67,4175013.41,5.7,35,9406,704,Tara Underwood,John Strickland
810,Fight life positive,Drama,2025,11-12-2025,USA,2925727.46,1705203.1,2925727.46,284333.8,801093.38,7.6,74,11518,39739,David Perez,Jessica Scott
811,Section major,Comedy,1996,13-10-1996,Australia,3831461.98,5721122.44,9212895.29,1172425.24,3174788.12,4,34,2226,1457,Jennifer Atkinson,Sandra Brown
812,Suffer two,Drama,2013,16-03-2013,USA,47721023.71,102027603.5,180302080.6,26589600.86,42312782.05,8.6,93,1708,66,Roberto Underwood,Jamie Chavez
813,Nice piece near,Drama,2014,08-03-2014,USA,25181123.18,16689199.09,25181123.18,3506530.27,7509553.51,4.9,57,47154,319,Melissa Cohen,Brenda Wheeler
814,Personal agent low,Sci-Fi,1999,08-09-1999,Canada,11035288.76,6989357.81,11035288.76,907565.35,3660101.67,6.8,62,9403,50,Benjamin Ray,Brandon Green
815,So staff,Comedy,2022,22-03-2022,USA,8790833.95,4490156.25,8790833.95,794333.25,2246927.95,7.7,100,30284,78,Karen Smith,Christina Buchanan
816,Figure my painting,Action,2001,31-08-2001,USA,6908962.27,6407485.63,9358553.9,1553877.29,3518456.14,5.1,28,1265,86,Kimberly Barker,Tracy Williams
817,When list she politics,Documentary,2020,30-07-2020,South Korea,726551.06,1119620.08,2448810.4,114134.21,587021.83,6,51,6746,2681,Joshua Baker,Christopher Patterson
818,Challenge parent than,Action,2025,04-07-2025,USA,1841051.41,3237132.89,5610086.22,630618.2,1893159.59,4.7,38,16552,62,Benjamin Ray,Sandra Brown
819,City outside,Thriller,2010,30-12-2010,UK,3377926,9448732.11,15668570.83,2783635.2,3815477.38,7.9,72,1612,2630,Jeremy Davis,Patricia Keller
820,Laugh rest six,Thriller,2011,19-12-2011,China,1661468.66,4676287.62,7930102.59,781701.05,2288990.99,5.5,48,1416,2292,Michael Ross,Dominique Aguirre
821,Like old,Action,2009,14-07-2009,USA,7522134.17,5235786.06,7522134.17,1371960.66,3074214.61,3.5,31,1843,61,Judy Walker,Jonathan Lee
822,Speech,Comedy,1998,04-08-1998,USA,801978.26,2116940.14,3870057.81,510476.99,1018156.49,7.2,60,9165,3831,David Lee,Kathryn Hunt
823,Skill,Comedy,1996,15-12-1996,UK,5709304.72,14632535.55,23039563.34,1603353.62,7472109.91,6.9,75,24517,719,Jeremy Davis,John Strickland
824,Position of nation,Comedy,1962,06-01-1962,UK,1224212.81,2891704.71,4890137.17,565298.25,1276511.52,1.9,28,3259,2747,Albert Phillips,Isaiah French
825,Approach consumer front,Drama,1959,27-05-1959,USA,4287019.96,2178419.19,4287019.96,251038.26,1161903.53,9.2,89,228,21266,Melissa Hernandez,William Washington
826,Get mean show,Documentary,2006,09-08-2006,India,9714172.31,6771722.56,9714172.31,1332197.26,3398422.85,5.3,52,40336,218,Michael Manning,Kimberly Ramirez
827,Safe adult price,Documentary,2025,15-12-2025,USA,4131061.51,6093719.96,11087746.2,1645787.34,3285321.76,5.7,50,1372,50,Suzanne Gonzalez,Marissa Pena
828,Short always,Comedy,2024,31-05-2024,USA,21857206.53,64488814.86,108083462.9,7809201.75,27667181.52,2,2,4756,50,Karen Smith,Amy Gomez
829,Pay light season truth,Drama,1971,09-09-1971,USA,11657864.98,26838316.73,43918584.98,6311606,15068856.46,8.3,81,1637,50,Shannon Ross,Patrick Barnett
830,Smile couple,Comedy,1994,03-01-1994,USA,7716206.92,7329520.59,13207509.96,1880758.91,3521921.85,5.7,52,14566,8214,Mr. Jorge Anderson,Greg Ball
831,Plant discuss theory believe,Drama,1961,13-02-1961,USA,3384037.07,2383066.82,4361420.97,445245.07,1386345.62,5.7,59,24591,243,Amanda Montgomery,Sherry Turner
832,Worry marriage number,Drama,2009,20-03-2009,USA,294036.77,650270.91,1218548.79,99683.64,325658.45,8.2,61,2706,654,Brenda Smith,Becky Dean
833,Let mouth,Action,2007,24-01-2007,USA,1482482.3,929305.15,1482482.3,119660.45,554273.52,8.1,76,3256,1396,Vanessa Fox,Lynn Pierce
834,Century mouth,Drama,2013,04-03-2013,Canada,1062186.4,2491821.41,5216566.58,645768.09,1267316.87,5,54,1360,50,Megan Sharp,Brandi Moon
835,White class reduce,Comedy,2016,08-12-2016,USA,66717338.38,67691539.62,135836955.7,19862774.39,28039414.62,7.1,88,18631,1019,Ashley Medina,Diane Jacobs
836,Another face,Comedy,1970,01-11-1970,France,119887.34,309022.59,589249.44,85625.35,171240.94,5.2,61,760,194,Vanessa Fox,Melissa Mcgee
837,See rise,Comedy,1988,07-06-1988,Canada,3086745.67,6795004.04,13525829.3,735697.77,2729551.31,7.7,72,4827,284,Terry Lawrence,Nicholas Richards
838,Own,Action,2007,08-02-2007,USA,260801.64,665423.5,1120452.85,77835.49,314005.01,7.9,58,1574,17083,Brian Robinson,Robert Garcia
839,Expert theory step,Action,1999,19-09-1999,USA,1953285.44,5472511,9722178.49,1566419.06,2942106.44,7.3,64,1648,636,Charlotte Williams,Alexandra Benitez
840,Itself grow return police,Drama,1977,01-07-1977,USA,3373569.54,5033390.47,8799614.88,1186935.93,3003570.95,8.1,68,1526,6381,Nathan Bolton,Ashley Pena
841,Stay reveal,Drama,2002,11-04-2002,USA,3726113.45,3827086.46,6171509.81,1074060.24,2018073.32,3.3,25,985,244,Jessica Gonzalez,Lorraine White DDS
842,Something history,Comedy,1997,05-03-1997,USA,15662139.42,18786953.2,28185527.82,3042474.37,8390903.2,5.6,62,8181,202,Kayla Young,Catherine Willis
